invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,CLUTCH OVERHUAL
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,SPROCKET BEARING
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,ENGINE OIL
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,CLUTCH COVER GASKET
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,CHAIN LUBRICATION
21-12-18,21-12-18,abjiXXXXXXXXXX,KA03JAXXXX,BAJAJ AVENGER STREET 220,25814,AIR FILTER
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,OIL FILTER
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,AIR FILTER
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,GENERAL SERVICE
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,CLUTCH COVER GASKET
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,ENGINE OIL
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,CLUTCH OVERHUAL
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,CHAIN LUBRICATION
21-12-18,21-12-18,kumaXXXXXXXXXX,KA05JTXXXX,BAJAJ PULSAR RS 200,27572,DISC OIL
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,GENERAL SERVICE
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,ENGINE OIL
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,AIR FILTER
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,SPROCKET RUBBER
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,DISC OIL
22-12-18,22-12-18,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,7125,CHAIN LUBRICATION
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,CHAIN LUBRICATION
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,GENERAL SERVICE
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,DISC OVERHUAL
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,DISC PAD
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,SPROCKET BEARING
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,SWITCH
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,DISC OIL
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,WIRING CHECKUP
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,ENGINE OIL
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,SPROCKET RUBBER
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,AIR FILTER
22-12-18,22-12-18,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,44993,DISC PAD
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,ENGINE OIL
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,SPARK PLUG
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,SPROCKET RUBBER
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,DISC OVERHUAL
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,GENERAL SERVICE
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,DISC OIL
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,CHAIN OVERHAUL
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,AIR FILTER
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,DISC PAD
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,SEAT COVER
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,SPROCKET BEARING
22-12-18,22-12-18,krisXXXXXXXXXX,KA07Y8XXXX,BAJAJ PULSAR 180,27570,CHAIN SPROCKET
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,AIR FILTER
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,SWITCH
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,CHAIN LUBRICATION
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,BRAKE SHOE
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,BRAKE SHOE
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,SPROCKET BEARING
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,SPROCKET RUBBER
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,GENERAL SERVICE
22-12-18,22-12-18,G V XXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,10268,ENGINE OIL
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,CALIPER ASSEMBLY
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,GENERAL SERVICE
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,AIR FILTER CHECKUP
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,MASTER CYLENDER
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,SPROCKET BEARING
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,DISC OVERHUAL
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,DISC OIL
22-12-18,22-12-18,abhiXXXXXXXXXX,KA19E4XXXX,BAJAJ PULSAR NS 200,33285,SPROCKET RUBBER
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,WHEEL BEARING
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,CHAIN SPROCKET
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,AIR FILTER
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,CHAIN OVERHAUL
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,ENGINE OIL
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,HALF ACCELERATOR
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,DISC OIL
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,GENERAL SERVICE
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,SPROCKET BEARING
22-12-18,22-12-18,VENKXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,42211,SPROCKET RUBBER
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,CHAIN LUBRICATION
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,ENGINE OIL
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,OIL FILTER
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,3M OIL
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,CONSUMABLES
22-12-18,22-12-18,sureXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR NS 160,292,POLISH
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,CHAIN LUBRICATION
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,3M OIL
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,CONSUMABLES
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,AIR FILTER CHECKUP
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,ENGINE OIL
22-12-18,22-12-18,jagaXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,4261,POLISH
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,CONSUMABLES
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,CHAIN LUBRICATION
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,SPROCKET BEARING
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,3M OIL
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,AIR FILTER CHECKUP
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,POLISH
22-12-18,22-12-18,vimaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 220,7394,ENGINE OIL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,SPROCKET BEARING
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,AIR FILTER
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,CLUTCH LEVER
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,FORK OIL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,SEAT COVER
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,FORK CONE SET
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,CHAIN LINK LOCK
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,BRAKE SHOE
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,FORK OIL SEAL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,FORK OVERHUAL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,SPROCKET RUBBER
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,BRAKE SHOE
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,DISC OIL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,ENGINE OIL
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,CHAIN LUBRICATION
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,GENERAL SERVICE
22-12-18,22-12-18,kundXXXXXXXXXX,TN07EHXXXX,BAJAJ AVENGER STREET 220,55070,SHOCK ABSORBER
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,ENGINE OIL
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,SPROCKET RUBBER
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,CHAIN LUBRICATION
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,GENERAL SERVICE
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,DISC OIL
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,SWITCH
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,SPROCKET BEARING
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,OIL FILTER
22-12-18,22-12-18,dhruXXXXXXXXXX,KA41EAXXXX,BAJAJ PULSAR NS 200,53353,AIR FILTER
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,HALF ACCELERATOR
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,DISC OIL
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,SPROCKET RUBBER
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,CHAIN OVERHAUL
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,CHAIN SPROCKET
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,SPROCKET BEARING
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,CLUTCH CABLE
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,BRAKE SHOE
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,GENERAL SERVICE
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,DISC PAD
22-12-18,22-12-18,maheXXXXXXXXXX,KA01EJXXXX,BAJAJ PULSAR 150,47951,GEAR SHAFT OIL SEAL
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,SIDE STAND MAGNET
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,GENERAL SERVICE
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,SIDE STAND
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,SIDE STAND SPRING
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,SPROCKET RUBBER
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,CHAIN LUBRICATION
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,AIR FILTER
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,ENGINE OIL
23-12-18,23-12-18,nikhXXXXXXXXXX,KA05HNXXXX,BAJAJ PULSAR 150,27006,DISC OIL
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,CONSUMABLES
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,OIL FILTER
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,POLISH
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,HANDLE BAR
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,ENGINE OIL
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,3M OIL
23-12-18,23-12-18,avinXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,3931,CHAIN LUBRICATION
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,3M OIL
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,AIR FILTER
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,ENGINE OIL
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,CHAIN LUBRICATION
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,CONSUMABLES
23-12-18,23-12-18,SANTXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,7689,POLISH
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,ENGINE OIL
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,CONSUMABLES
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,3M OIL
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,CHAIN LUBRICATION
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,AIR FILTER
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,PARKING BULB
24-12-18,24-12-18,SAROXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3085,POLISH
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,CHAIN LUBRICATION
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,AIR FILTER
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,3M OIL
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,ENGINE OIL
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,CONSUMABLES
24-12-18,24-12-18,rajaXXXXXXXXXX,KA03JTXXXX,BAJAJ CT 100,4208,POLISH
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,CHAIN LUBRICATION
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,CONSUMABLES
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,3M OIL
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,AIR FILTER
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,POLISH
24-12-18,24-12-18,rachXXXXXXXXXX,KA53EYXXXX,BAJAJ PULSAR 150,3128,ENGINE OIL
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,SIDE STAND MAGNET
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,SPROCKET RUBBER
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,SIDE STAND
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,GENERAL SERVICE
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,ENGINE OIL
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,LOW BEAM BULB
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,BULB
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,SIDE STAND SPRING
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,CHAIN LUBRICATION
24-12-18,24-12-18,chanXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,26004,DISC OIL
24-12-18,24-12-18,sadaXXXXXXXXXX,866030XXXX,BAJAJ PULSAR 220,516,3M OIL
24-12-18,24-12-18,sadaXXXXXXXXXX,866030XXXX,BAJAJ PULSAR 220,516,CONSUMABLES
24-12-18,24-12-18,sadaXXXXXXXXXX,866030XXXX,BAJAJ PULSAR 220,516,POLISH
24-12-18,24-12-18,sadaXXXXXXXXXX,866030XXXX,BAJAJ PULSAR 220,516,CHAIN LUBRICATION
24-12-18,24-12-18,sadaXXXXXXXXXX,866030XXXX,BAJAJ PULSAR 220,516,ENGINE OIL
24-12-18,24-12-18,SANJXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,777,CHAIN LUBRICATION
24-12-18,24-12-18,SANJXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,777,POLISH
24-12-18,24-12-18,SANJXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,777,ENGINE OIL
24-12-18,24-12-18,SANJXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,777,CONSUMABLES
24-12-18,24-12-18,SANJXXXXXXXXXX,KA53EZXXXX,BAJAJ PULSAR 150,777,3M OIL
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,SPROCKET BEARING
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,MAGNET OIL SEAL
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,GEAR SHAFT OIL SEAL
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,ENGINE OIL
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,CLUTCH COVER GASKET
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,DISC OIL
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,CLUTCH SWITCH
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,CHAIN LUBRICATION
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,BRAKE SHOE
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,SPROCKET RUBBER
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,WIRING CHECKUP
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,GENERAL SERVICE
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,AIR FILTER
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,CLUTCH ASSEMBLY
24-12-18,24-12-18,ajayXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,22105,CLUTCH OVERHUAL
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SEAT COVER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SPROCKET RUBBER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,GENERAL SERVICE
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,ENGINE OIL
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,DISC OIL
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,AIR FILTER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SPROCKET BEARING
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,CHAIN LUBRICATION
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,AIR FILTER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SPROCKET BEARING
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,CHAIN LUBRICATION
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SEAT COVER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,ENGINE OIL
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,DISC OIL
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,SPROCKET RUBBER
24-12-18,24-12-18,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,8822,GENERAL SERVICE
